T0,epsilon,support_x,log_n,theta_x,robin_gap,nicolas_log_surplus,complement,saturation_deficit,sqrtx_logx,robin_scaled,nicolas_scaled,complement_scaled,saturation_scaled
1000.0,0.00014476482730108395,997,1015.7016487486211,956.2452651200588,0.004164311210069105,0.010372629952467127,0.014536941162536232,0.005786128033517635,218.01962399220565,0.9079015642057932,2.261436882047173,3.1693384462529663,1.261489458238275
10000.0,1.0857362047581295e-05,9973,10064.656528281257,9895.991379156985,0.0009204191536094086,0.0023668377217824776,0.0032872568753918863,0.0014519442247777903,919.5198009024094,0.8463436368736876,2.1763541507017363,3.022697787575424,1.335091464489077
100000.0,8.685889638065036e-07,99991,100199.16801195565,99685.38926861255,0.00022598722630373658,0.0005779430310628442,0.0008039302573665807,0.0003573864601227328,3640.5144041190824,0.8227097525056718,2.1040099293445267,2.9267196818501984,1.3010705559139388
1000000.0,7.238241365054197e-08,999983,1000034.6869106727,998484.1750256342,5.731070251746573e-05,0.00014874669677711339,0.0002060573992945791,9.373838305792859e-05,13815.376125625442,0.791768911302618,2.054991563420179,2.8467604747227973,1.295031019353239
